Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
0,0.14718392307692307,0.5638897925096495,0.7062528221435915,1,1,1.0,0.5779689672140971,1.0,0,0.9291944999999999,0,0.48146066666666665,0.3569115,1.0,0,0,0,1,0
1,0.087805576923077,0.706753185976567,0.1514161161920598,1,1,0.8066245000000001,0.8785322942366598,1.0,0,0.5,0,0.6676656666666667,0.087424,0.0,1,0,0,0,0
1,0.17213615384615377,0.7746997601124677,0.36494656748950294,1,1,0.5309759999999999,1.0,1.0,0,0.7132324999999999,0,0.6666666666666666,0.080069,1.0,0,0,0,1,0
1,0.12593684615384615,0.7127284971550214,0.14405481849501284,1,1,0.5704199999999999,1.0,1.0,0,0.965719,0,0.6666666666666666,0.5822285,0.0,1,0,0,0,0
1,0.6954461538461539,0.48627542741262,0.32661784359032986,1,1,0.5,0.4925498861782305,1.0,0,0.9958355000000001,0,0.7162459999999999,0.0,0.0,1,0,0,0,0
0,0.24133184615384617,0.5468389443426682,0.08312237218717977,1,1,1.0,0.7847295667345011,2.0,0,0.16334700000000002,0,0.2639763333333333,0.064197,0.0,0,0,0,1,0
0,0.42180807692307687,0.3897459018420548,0.48932077554097986,1,1,1.0,0.5779689672140971,1.0,0,0.806379,0,0.08209666666666667,0.401068,1.0,0,0,0,1,0
0,0.2123044615384615,0.5241913545370327,0.07815756217890585,1,0,0.9452674999999999,0.9610845184668118,2.0,0,0.054557500000000037,0,0.5163176666666667,0.277734,0.0,0,0,0,1,0
0,0.34861053846153844,0.5465726140131606,0.7019093093457915,1,1,1.0,0.5779689672140971,1.0,0,0.9231294999999999,0,0.4319196666666667,0.361577,1.0,0,0,0,1,0
1,0.15384615384615385,0.7609437985933956,0.5659607794527209,0,0,0.5,0.5779689672140971,1.0,0,1.0,1,0.3333333333333333,1.0,0.0,0,0,0,1,0
1,0.6255626153846153,0.6717783066337177,0.38674909091420684,1,1,0.5,0.5779689672140971,1.0,0,0.09975849999999997,0,0.015912666666666665,0.0816645,1.0,0,0,0,1,0
0,0.4028075,0.45449460966436694,0.2923251830521124,1,1,0.5912005,0.5070753502646557,1.0,0,0.7284695000000001,0,0.012936333333333334,0.2620075,2.0,0,0,0,1,0
1,0.9522913461538461,0.6515714440620703,0.46703051176733834,1,1,0.6668050000000001,0.20387010897685331,1.0,0,0.752068,0,0.9996603333333334,0.5,1.0,1,0,0,0,0
1,0.2637038846153845,0.8027766839210675,0.5706570389184334,1,1,0.5,0.30721706828546524,1.0,0,0.7578825,0,0.32743999999999995,0.578733,1.0,0,0,0,1,0
1,0.15384615384615385,0.6658258237692212,0.35642460401610343,1,1,0.5,1.0,1.0,0,0.5,0,0.6666666666666666,0.5,1.0,0,0,0,1,0
1,0.2984229999999999,0.7794290258207255,0.6129906726393356,1,1,0.8270379999999999,0.39822932659884347,1.0,0,0.392355,0,0.39017899999999994,0.0,1.0,0,0,0,1,0
0,0.423076923076923,0.20925954461318375,0.4686761265714342,1,1,1.0,0.5779689672140971,1.0,1,0.0,0,0.0,0.5,1.0,0,0,0,1,0
1,0.5931383076923077,0.7025337526133666,0.6193769161942928,1,1,0.5,0.5779689672140971,1.0,0,0.49216150000000003,0,0.26442066666666664,0.0,1.0,0,0,0,1,0
1,0.17366630769230762,0.81638616375891,0.5504923999096389,1,1,0.5,0.22039600015868366,1.0,0,0.766845,0,0.30585433333333334,0.642919,1.0,0,0,0,1,0
0,0.24667300000000003,0.5134468281008937,0.7072931617711993,1,1,1.0,0.5779689672140971,1.0,0,0.7087600000000001,0,0.5187183333333333,0.436968,1.0,0,0,0,1,0
0,0.423076923076923,0.3678307204425648,0.5405212393463108,1,1,1.0,0.5779689672140971,1.0,0,0.826308,0,0.0,0.125251,1.0,0,0,0,1,0
1,0.24537215384615385,0.4782779080894035,0.4290942566081928,1,1,0.5,0.561590786893742,1.0,0,0.811672,0,0.3272286666666666,0.677685,0.0,0,0,0,1,0
0,0.23887430769230766,0.5069730987343601,0.6847313241473222,1,1,1.0,0.5779689672140971,1.0,0,0.15082850000000003,0,0.5728476666666666,0.473942,1.0,0,0,0,1,0
0,0.1817893076923076,0.11084478078160354,0.16263379997962557,0,1,0.8890395,0.5779689672140971,1.0,0,0.3483455,1,0.31407999999999997,0.4399625,1.0,0,0,0,1,0
0,0.7375690384615384,0.4394849932371123,0.2845251016368314,1,1,0.8980300000000001,0.14389823312487804,1.0,0,0.46080049999999995,0,0.311739,0.3523185,0.0,1,0,0,0,0
0,0.24582196153846148,0.5338705596551403,0.6924502177780563,1,1,1.0,0.5779689672140971,1.0,0,0.20956799999999998,0,0.566963,0.465444,1.0,0,0,0,1,0
0,0.7255483461538462,0.43620913018416774,0.2842499956053528,1,1,0.88401,0.21378488403009255,1.0,0,0.4367955,0,0.3223243333333333,0.345972,0.0,1,0,0,0,0
1,0.3076923076923077,0.5043497449887093,0.3163940497503387,1,1,0.5,0.1461231807297254,1.0,0,0.3144985,0,0.293528,0.5638375,1.0,0,0,0,1,0
0,0.3571089615384615,0.38185301229114454,0.5567875700626296,1,1,1.0,0.5779689672140971,1.0,0,0.875685,0,0.10830433333333334,0.258382,1.0,0,0,0,1,0
0,0.20024453846153856,0.5486347717073485,0.4079905737457442,1,1,0.49831899999999996,0.5779689672140971,1.0,0,0.01659949999999999,0,0.194931,0.2591485,1.0,0,0,0,1,0
1,0.4200283846153846,0.7110163736081865,0.49711436133482223,1,1,0.9635549999999999,0.5779689672140971,1.0,0,0.5757479999999999,0,0.388688,0.7549155,1.0,0,0,0,1,0
0,0.7766957307692307,0.4251431049931229,0.25310522696445903,1,0,1.0,0.4976632141714643,1.0,0,0.29571250000000004,0,0.05934099999999999,0.0,1.0,1,0,0,0,0
1,0.15384615384615385,0.4565662791560374,0.19178903760161836,0,1,0.5,0.5779689672140971,2.0,0,0.0,0,0.3333333333333333,0.5,1.0,0,0,0,1,0
1,0.5969559230769231,0.6354812874408129,0.6081986177242743,1,1,0.749554,0.5779689672140971,1.0,0,0.5204759999999999,0,0.27957966666666667,0.244927,1.0,1,0,0,0,0
1,0.11538461538461531,0.5770788508987699,0.09044257086010188,0,1,0.9115895,0.5779689672140971,1.0,0,0.386618,0,0.4174906666666667,0.5,1.0,0,0,0,1,0
0,0.4063716153846154,0.3659987482474514,0.4910372435061128,1,1,1.0,0.5779689672140971,1.0,0,0.10202750000000005,0,0.031617,0.301868,1.0,0,0,0,1,0
0,0.2760354615384616,0.508805070929474,0.09070247803542647,1,1,0.7430945,0.5779689672140971,2.0,0,0.03218900000000002,0,0.7353516666666666,0.9790445,0.0,0,0,0,1,0
0,0.899156,0.4338330831730599,0.2832708405409724,1,1,0.7222995000000001,0.5779689672140971,1.0,0,0.014898999999999996,0,0.0,0.0,0.0,1,0,0,0,0
0,0.2902806923076924,0.5183187707713879,0.09361582411808816,1,1,0.8317105,0.5779689672140971,2.0,0,0.02055499999999999,0,0.2648006666666667,0.695974,0.0,0,0,0,1,0
1,0.14344484615384612,0.7712793177377906,0.5500605982361079,1,1,0.5,0.3362030036792665,1.0,0,0.7870364999999999,0,0.3333333333333333,1.0,1.0,0,0,0,1,0
0,1.0,0.17121235468351426,0.30404056015694914,1,1,0.5,0.5779689672140971,3.0,0,0.0,0,0.0,0.0,1.0,1,0,0,0,0
1,0.11538461538461531,0.4961353566828941,0.08646253597577103,1,1,0.5,0.5779689672140971,1.0,0,0.5,0,0.0,0.796852,1.0,0,0,0,1,0
1,0.23076923076923073,0.46346803940927916,0.2666233859718389,1,1,0.5,0.5779689672140971,1.0,0,0.41652750000000005,0,0.3333333333333333,0.0,1.0,0,0,0,1,0
1,0.4054789999999999,0.5958475296910759,0.5667699632616481,1,1,0.6098250000000001,0.5779689672140971,1.0,0,0.5827040000000001,0,0.43834833333333334,0.3444925,1.0,0,0,0,1,0
0,0.8652375,0.3863463854218385,0.30404056015694914,1,1,0.5168725000000001,0.5779689672140971,1.0,0,0.2586125,0,0.0,0.7589485,0.0,1,0,0,0,0
1,0.6137711923076924,0.8690377675430838,0.6696563188398831,1,1,0.8169275,0.5779689672140971,1.0,0,0.3096525,0,0.615934,0.212306,1.0,0,0,0,1,0
0,0.23141726923076922,0.5217563343815335,0.7009134737051593,1,1,1.0,0.5779689672140971,1.0,0,0.325306,0,0.5125463333333333,0.4562285,1.0,0,0,0,1,0
0,0.8883613461538461,0.4697952870945836,0.29024136823769975,1,1,1.0,0.5779689672140971,1.0,0,0.5830120000000001,0,0.0,0.0,0.0,1,0,0,0,0
1,0.6923076923076924,0.7609437985933956,0.4462258220603681,1,1,0.5,0.5779689672140971,1.0,1,1.0,0,0.3333333333333333,0.0,1.0,1,0,0,0,0
1,0.11538461538461531,0.47558987412087195,0.11919971968250442,1,1,1.0,0.5779689672140971,1.0,0,0.5,0,1.0,0.0,1.0,0,0,0,1,0
1,0.07692307692307687,0.8560617734175695,0.1543718634165081,0,0,1.0,0.5779689672140971,1.0,0,0.5,0,1.0,0.5,0.0,0,0,0,0,1
1,0.2084166153846153,0.7355834441457745,0.49305373734073155,1,1,0.5,0.5779689672140971,1.0,0,0.8967525000000001,0,0.7397966666666667,0.101451,0.0,0,0,0,1,0
1,0.11538461538461531,0.38047189929669756,0.22920621178672862,1,0,0.5,0.5779689672140971,1.0,0,0.5,0,0.0,0.0,0.0,0,0,0,1,0
1,0.2916296538461538,0.576569018553712,0.41830579270913926,1,1,0.5,0.5779689672140971,1.0,0,1.0,0,1.0,1.0,0.0,0,0,0,1,0
1,0.35326503846153845,0.6065368877018167,0.43462457482023076,1,1,0.5,0.5779689672140971,1.0,0,0.9868645,0,0.8305473333333333,0.682975,0.0,0,0,0,1,0
0,0.1888940769230768,0.15266054487380698,0.22060752065594513,1,0,0.6293975,0.8016833973835764,1.0,0,0.08609299999999998,0,0.2263143333333333,0.5,0.0,0,0,0,1,0
1,0.623294923076923,0.8137000321498755,0.656969681694419,1,1,0.8656839999999999,0.5779689672140971,1.0,1,0.24341199999999996,0,0.495326,0.5752195,1.0,0,0,0,1,0
0,0.423076923076923,0.33577215820782547,0.5346707199244664,1,1,1.0,0.5779689672140971,1.0,0,0.8544635,0,0.0,0.139481,1.0,0,0,0,1,0
1,0.36582480769230763,0.7660116842920277,0.6131831765170831,1,1,0.9531345,0.5332936061454472,1.0,0,0.7177445,0,0.42224633333333333,0.18108,1.0,0,0,0,1,0
1,0.396698576923077,0.6122496732697567,0.5652580475043503,1,1,0.2925915,0.5779689672140971,1.0,0,0.5509204999999999,0,0.5146536666666666,3.65e-05,1.0,0,0,0,1,0
0,0.9017364615384617,0.2017033726931512,0.2867106387809837,1,1,0.5,0.5779689672140971,1.0,0,0.22031449999999997,0,0.0,0.0,1.0,1,0,0,0,0
0,0.1782268461538461,0.40109347623857916,0.07235187601516996,0,0,0.8753575,0.5779689672140971,2.0,0,0.5,0,0.355939,0.5,1.0,0,0,0,1,0
1,0.5733298076923078,0.8812718414649692,0.6724666404751435,1,1,0.5123599999999999,0.5779689672140971,1.0,0,0.4001675,0,0.39878933333333333,0.0,1.0,0,0,0,1,0
1,0.3750581153846154,0.5428249658050883,0.3290181777646092,1,1,0.8036675,0.5779689672140971,1.0,0,0.5,0,0.15033633333333332,0.315433,1.0,0,0,0,1,0
0,0.23076923076923073,0.5136370640505419,0.30404056015694914,1,1,0.5,0.5779689672140971,2.0,0,0.5,1,0.6666666666666666,0.5,1.0,0,0,0,1,0
1,0.7692307692307693,0.6087550388747163,0.3414577343420594,1,0,1.0,0.5779689672140971,2.0,0,1.0,0,0.6666666666666666,0.5,1.0,1,0,0,0,0
0,0.5224593846153845,0.2445673368679171,0.19570095826206263,1,0,0.5,0.2756567435916697,1.0,0,0.48531100000000005,0,0.621086,0.7908515,1.0,0,0,0,1,0
1,1.0,0.5707078489450468,0.5719997392471965,1,1,0.5,0.45200156657919366,1.0,0,0.071322,0,0.17140833333333333,0.0,0.0,1,0,0,0,0
1,0.423242076923077,0.7509583135963536,0.49131956356877426,1,1,1.0,0.5779689672140971,1.0,0,0.9625144999999999,0,0.6666666666666666,0.8794325,1.0,0,0,0,1,0
0,0.11538461538461531,0.20925954461318375,0.0870209498833096,1,1,0.5,1.0,2.0,0,0.5,0,0.3333333333333333,0.0,1.0,0,0,0,1,0
1,0.2969403461538461,0.38047189929669756,0.3724332351703745,1,1,0.5516675,0.5627859787785916,1.0,0,1.0,0,0.21098233333333333,0.5,0.0,0,0,0,1,0
1,0.5940031153846154,0.5917631638521259,0.5911846544505628,1,1,0.7856369999999999,0.5779689672140971,1.0,0,0.612082,0,0.33938599999999997,0.5764495,1.0,1,0,0,0,0
1,0.15960407692307688,0.4752436446925121,0.289073690482905,1,0,0.04822749999999998,0.3632881113014004,1.0,0,0.7250345,0,0.0,0.363059,1.0,0,0,0,1,0
1,0.3034268846153847,0.6516209054089788,0.5746248458702405,1,1,0.49832299999999996,0.5779689672140971,1.0,0,0.5,0,0.533512,0.369842,1.0,0,0,0,1,0
0,0.8993914230769232,0.4729760321727037,0.2938429358885831,1,1,1.0,0.5779689672140971,1.0,0,0.7515989999999999,0,0.0,0.0,0.0,1,0,0,0,0
1,0.5624155384615385,0.6925577794138071,0.5241405168450732,1,1,0.7039085,0.18549403374728946,1.0,0,0.3981285,0,0.4114943333333333,0.089354,1.0,1,0,0,0,0
0,0.42281361538461537,0.3032380060989648,0.49004079422382396,1,1,1.0,0.5779689672140971,1.0,0,0.8067519999999999,0,0.022661666666666667,0.389316,1.0,0,0,0,1,0
1,0.4114129230769231,0.6937828989295425,0.5102812553943872,1,1,0.9606125000000001,0.5779689672140971,1.0,0,0.9347194999999999,0,0.06058433333333333,0.0667615,1.0,0,0,0,1,0
1,1.0,0.6658258237692212,0.4462258220603681,0,1,0.5,0.5779689672140971,1.0,0,0.5,0,0.6666666666666666,0.5,2.0,1,0,0,0,0
0,0.11613738461538459,0.4782113255070266,0.08019955955944924,0,1,0.30061800000000005,0.7610916085881627,1.0,0,0.027509499999999965,0,0.2730896666666667,0.515424,1.0,0,0,0,1,0
0,0.7019621153846155,0.5333816532645437,0.27351202992457957,1,1,0.506891,0.420104883152268,1.0,0,0.022792999999999952,0,0.18443500000000002,0.240107,1.0,1,0,0,0,0
1,0.45014269230769244,0.671287497883625,0.3472200764512192,1,1,0.9360605,0.5998318628365382,1.0,0,0.5559565,0,0.2812363333333333,0.0767795,1.0,1,0,0,0,0
0,0.23076923076923073,0.13316516475384432,0.12443812406841986,1,0,1.0,0.5779689672140971,1.0,1,1.0,1,1.0,0.0,1.0,0,0,0,1,0
0,0.26210203846153846,0.30784361843995134,0.20780633457343067,1,1,0.4374675,0.7342732245787498,1.0,0,0.7793865,0,0.40204033333333333,0.135512,1.0,0,0,0,1,0
0,0.2692307692307693,0.38047189929669756,0.13940499374246396,1,1,1.0,1.0,2.0,0,0.5,0,0.3333333333333333,0.0,1.0,0,0,0,1,0
1,0.15384615384615385,0.5707078489450468,0.27410682080886095,1,1,1.0,0.5779689672140971,1.0,0,0.5,1,1.0,0.5,1.0,0,0,0,1,0
1,0.3464418461538461,0.3189400813829395,0.4607538406652647,1,1,0.935508,0.08607998163320951,1.0,0,0.008292500000000036,0,0.07872266666666666,0.4874695,0.0,0,0,0,1,0
1,0.4236710769230768,0.7227196892305527,0.4943905033056688,1,1,1.0,0.5779689672140971,1.0,0,0.612457,0,0.593863,0.797025,1.0,0,0,0,1,0
1,0.30418765384615376,0.8121134643298085,0.6129405261424927,1,1,0.8150685,0.4962207121014022,1.0,0,0.48525399999999996,0,0.43476366666666666,0.0,1.0,0,0,0,1,0
1,0.6981501923076924,0.44729608132967336,0.33387622909149817,1,1,0.5,0.35594308320679446,1.0,0,0.7263945,0,0.31093066666666663,0.0,0.0,1,0,0,0,0
1,0.6961761923076922,0.7396202509973122,0.3628442685910428,0,1,0.9072264999999999,0.41255601406882647,1.0,0,0.42957999999999996,0,0.6666666666666666,0.258042,0.0,1,0,0,0,0
0,0.11538461538461531,0.2282831395780187,0.07953751504628759,0,1,0.5,0.5779689672140971,1.0,0,0.0,0,0.0,0.5,1.0,0,0,0,1,0
1,0.31867511538461535,0.5094043141708662,0.3437973479260711,1,1,0.9757955,0.5779689672140971,1.0,0,0.9857784999999999,0,0.0,0.473596,1.0,0,0,0,1,0
1,0.3363781923076924,0.5835906274552327,0.583371162720054,1,1,0.26875249999999995,0.5779689672140971,1.0,0,0.5,0,0.5439706666666666,0.315711,1.0,0,0,0,1,0
0,0.26047119230769233,0.5382745218894995,0.6999508121311597,1,1,1.0,0.5779689672140971,1.0,0,0.40894949999999997,0,0.5259413333333333,0.465418,1.0,0,0,0,1,0
1,0.0847660384615384,0.767269143919203,0.15152430420949864,1,1,0.9418724999999999,0.8293985973376594,1.0,0,0.5,0,0.692551,0.3573505,0.0,1,0,0,0,0
0,0.6645718846153846,0.37290050850069356,0.26024333121749177,1,1,0.9425889999999999,0.3934970926282153,1.0,0,0.008503000000000038,0,0.19622433333333333,0.4581455,1.0,1,0,0,0,0
0,0.7878308076923076,0.37574263358843973,0.258518227368557,1,0,1.0,0.46191549757036743,1.0,0,0.31122000000000005,0,0.300887,0.0,1.0,1,0,0,0,0
0,0.3076923076923077,0.3063902157846381,0.33540457098826315,1,1,0.57064,0.5733738933291244,1.0,0,0.7599205,0,0.7037899999999999,0.0067415,0.0,0,0,0,1,0
1,0.3076923076923077,0.4946134690857069,0.07953751504628759,1,1,0.5,0.5779689672140971,3.0,0,1.0,0,0.0,1.0,0.0,0,0,0,1,0
1,0.7200941923076921,0.5001398234229915,0.4782256404823052,1,1,0.762942,0.17306479780071193,1.0,0,0.0,0,0.5567866666666667,0.0119795,0.0,0,0,0,1,0
1,0.6631379615384617,0.5858525328965518,0.36320473816370735,1,1,0.5,0.06966635070610006,1.0,0,0.427527,0,0.36119066666666666,0.109287,1.0,0,0,0,1,0
1,0.5952018461538461,0.6684282515604107,0.6115667545922864,1,1,0.6642345000000001,0.5779689672140971,1.0,0,0.500604,0,0.266829,0.088339,1.0,1,0,0,0,0
0,0.1542388846153847,0.2005676640737506,0.03604953156803542,0,0,0.8621425,0.5779689672140971,2.0,0,0.0,1,0.35677699999999996,0.0,1.0,0,0,0,1,0
0,0.46153846153846156,0.19023594964834922,0.17590430219450898,0,1,0.622071,0.03136619041871391,1.0,0,0.0,0,0.26430966666666666,0.197734,1.0,0,0,0,1,0
0,0.423076923076923,0.3616860992689235,0.5400643082985971,1,1,1.0,0.5779689672140971,1.0,0,0.8127685,0,0.0,0.081247,1.0,0,0,0,1,0
0,0.04343380769230765,0.38047189929669756,0.3458242063179392,1,1,0.977498,0.5779689672140971,1.0,0,0.0,0,0.6972873333333333,0.530265,0.0,0,0,0,1,0
0,0.038461538461538436,0.2282831395780187,0.07205408020926551,0,1,0.5,1.0,3.0,0,0.5,0,0.0,0.5,1.0,0,0,0,1,0
1,0.884535076923077,0.591082119152385,0.5934125029352837,1,1,0.8056110000000001,0.5746277475275312,1.0,0,0.398188,0,0.21398466666666666,0.101405,1.0,1,0,0,0,0
0,0.4195550384615384,0.2989139429634573,0.47636055150130907,1,1,1.0,0.5779689672140971,1.0,0,0.03862650000000001,0,0.05402766666666667,0.4123035,1.0,0,0,0,1,0
0,0.10696857692307682,0.2853539244725236,0.19178903760161836,1,1,1.0,0.5667868329694019,1.0,0,0.5,1,0.059658666666666665,0.083038,1.0,0,0,0,1,0
0,0.11538461538461531,0.09511797482417439,0.07953751504628759,1,1,1.0,0.5779689672140971,2.0,0,0.5,0,0.0,0.5,1.0,0,0,0,1,0
1,0.423076923076923,0.5516842539802118,0.30404056015694914,0,0,0.5,0.5779689672140971,1.0,0,0.5,0,0.6666666666666666,0.0,0.0,1,0,0,0,0
0,0.23076923076923073,0.5792627596007329,0.28875131159356093,1,1,0.723436,0.31306473027574655,1.0,0,0.40515500000000004,0,0.031631,0.825389,1.0,0,0,0,1,0
0,0.1923076923076923,0.24730673454285368,0.1019878195573537,1,1,0.5,1.0,2.0,0,0.5,0,0.3333333333333333,0.5,0.0,0,0,0,1,0
1,0.6279849615384615,0.547849097235301,0.3229221118788923,1,1,0.650204,0.6079449874108143,1.0,0,0.36947949999999996,0,0.030049,0.0,1.0,1,0,0,0,0
0,0.12578592307692316,0.5462910648076811,0.2793435339385032,1,1,0.9194845,0.5779689672140971,1.0,0,0.7129635000000001,0,0.3333333333333333,0.7266675,2.0,0,0,0,1,0
1,0.2827701923076923,0.5796698645329803,0.49113171438749526,1,1,0.9355685,0.5779689672140971,1.0,0,0.8137844999999999,0,0.3333333333333333,0.0,1.0,0,0,0,1,0
0,0.34615384615384615,0.3234011144021931,0.13940499374246396,0,1,1.0,0.5779689672140971,1.0,0,0.5,0,0.3333333333333333,0.5,1.0,0,0,0,1,0
0,0.23076923076923073,0.1521887597186793,0.1019878195573537,0,1,1.0,0.5779689672140971,1.0,0,0.5,0,0.6666666666666666,0.5,1.0,0,0,0,1,0
0,0.33510157692307696,0.5572029988795104,0.6992190519390562,1,1,1.0,0.5779689672140971,1.0,0,0.9283975,0,0.34882099999999994,0.2930815,1.0,0,0,0,1,0
1,0.3076923076923077,0.38990950475875197,0.4147248943052758,1,1,0.5,0.5779689672140971,1.0,0,0.24530649999999998,0,0.21810533333333332,0.5,0.0,0,0,0,1,0
1,0.4595302307692307,0.3763000249209094,0.4506576992567235,1,1,0.9675784999999999,0.09088522697250978,1.0,0,0.0,0,0.363297,0.3579965,0.0,0,0,0,1,0
1,0.6395369999999999,0.5942761807469807,0.5925174916122107,1,1,0.9992205000000001,0.5779689672140971,1.0,0,0.7314579999999999,0,0.184882,0.996095,1.0,1,0,0,0,0
0,0.16957688461538467,0.41956919166842654,0.07807259525976634,0,1,0.8970985,0.7507328568884326,1.0,0,0.2715105,0,0.6666666666666666,0.5,1.0,0,0,0,1,0
0,0.250819,0.6728207996377908,0.9075002927706795,1,1,1.0,0.5779689672140971,1.0,0,0.7020245,0,0.14263499999999998,0.319947,1.0,0,0,0,1,0
0,0.12826996153846149,0.6107391998295486,0.7309327936140437,1,1,1.0,0.5779689672140971,1.0,0,0.9307665,0,0.5682133333333332,0.3277855,1.0,0,0,0,1,0
1,0.39609230769230774,0.7177202884737941,0.610832008509683,1,1,1.0,0.5779689672140971,1.0,0,1.0,0,0.37007166666666663,0.198176,1.0,0,0,0,1,0
0,0.423076923076923,0.3628655621567427,0.5354257161817386,1,1,1.0,0.5779689672140971,1.0,0,0.833089,0,0.0,0.1384535,1.0,0,0,0,1,0
1,0.09564880769230766,0.7355834441457745,0.14646446954566422,1,1,0.8838655,0.9245273463448316,1.0,0,0.5,0,0.6666666666666666,0.2781225,0.0,1,0,0,0,0
0,0.19031307692307686,0.15387044551357043,0.0,0,1,0.26100049999999997,0.5779689672140971,1.0,0,0.49063,0,0.768948,0.360227,1.0,0,0,0,1,0
0,0.2692307692307693,0.4288793390442165,0.08817490301861325,1,1,1.0,0.5779689672140971,2.0,0,0.9076465,0,0.6595436666666666,0.5,0.0,0,0,0,1,0
1,0.1923076923076923,0.38047189929669756,0.13940499374246396,0,1,0.5,0.5779689672140971,1.0,0,0.5,0,1.0,0.5,1.0,0,0,0,1,0
1,0.3076923076923077,0.5707078489450468,0.6033779536378312,1,1,0.5,0.5779689672140971,1.0,1,0.5,0,0.6666666666666666,0.5,1.0,0,0,0,1,0
1,0.07692307692307687,0.4565662791560374,0.1543718634165081,0,0,0.5,0.5779689672140971,1.0,0,1.0,0,0.6666666666666666,0.5,1.0,0,0,0,0,1
1,0.2340240384615384,0.641597373222007,0.1437838957036081,1,1,0.7651165,0.6831981849289341,1.0,0,0.6939725000000001,0,0.6587803333333333,0.836254,0.0,1,0,0,0,0
0,0.11949307692307687,0.28940404784053664,0.322095581468013,1,1,0.659824,0.5779689672140971,1.0,0,0.05358200000000002,0,0.23070766666666667,0.15201,0.0,0,0,0,1,0
0,0.11550588461538469,0.5326530495773909,0.272736334486548,1,1,0.9961644999999999,0.5779689672140971,1.0,0,0.502454,0,0.3333333333333333,0.702543,2.0,0,0,0,1,0
0,0.423076923076923,0.3031790329545734,0.4941745313762723,1,1,1.0,0.5779689672140971,1.0,0,0.8045260000000001,0,0.0,0.274295,1.0,0,0,0,1,0
0,0.423076923076923,0.36778696617414575,0.534715179010833,1,1,1.0,0.5779689672140971,1.0,0,0.854827,0,0.0,0.125575,1.0,0,0,0,1,0
1,0.1923076923076923,0.6658258237692212,0.2666233859718389,0,1,1.0,1.0,3.0,0,1.0,0,0.6666666666666666,0.0,1.0,0,0,0,1,0
0,0.423076923076923,0.34495865221634414,0.542237969231663,1,1,1.0,0.5779689672140971,1.0,0,0.7798750000000001,0,0.0,0.1186535,1.0,0,0,0,1,0
1,0.8755906153846152,0.5965456956262853,0.5873753017479949,1,1,0.572557,0.5307829435314038,1.0,0,0.519064,0,0.2841146666666666,0.0,1.0,1,0,0,0,0
1,0.3076923076923077,0.4786032115633021,0.2673236034861042,1,1,1.0,0.6644891272145024,1.0,0,0.821734,0,0.33267966666666665,0.9490695,1.0,0,0,0,1,0
1,0.5646656923076924,0.43765302104199844,0.37883263460377525,1,1,0.552386,0.3147794423619559,1.0,0,0.6093455000000001,0,0.50728,0.0,1.0,1,0,0,0,0
0,0.13651680769230767,0.18109701462724237,0.24767429625049153,1,0,1.0,0.5842184027475907,1.0,0,0.5,0,0.665843,0.5,1.0,0,0,0,1,0
0,0.3652835769230769,0.5460837076225644,0.6971230241589895,1,1,1.0,0.5779689672140971,1.0,0,0.932795,0,0.3246213333333333,0.291725,1.0,0,0,0,1,0
1,0.23183315384615377,0.526523647279721,0.3253964048396659,1,1,0.6329864999999999,0.4460851135305681,1.0,0,0.5,0,0.7390733333333334,0.324261,1.0,0,0,0,1,0
0,0.1269912692307692,0.6825000047558989,0.7552319480525098,1,1,1.0,0.5779689672140971,1.0,0,0.9151235,0,0.5943793333333333,0.394532,1.0,0,0,0,1,0
1,0.3812305384615384,0.6377488999606213,0.3641885179908171,1,1,0.15342199999999995,0.2739150215193623,1.0,0,0.5,0,0.0,0.3698045,1.0,0,0,0,1,0
0,0.4134087307692307,0.41617918704569323,0.48943625242394995,1,1,1.0,0.5779689672140971,1.0,0,0.263208,0,0.06005266666666667,0.3739545,1.0,0,0,0,1,0
1,0.17602623076923085,0.7318662336896455,0.3746033564387625,1,1,0.6711615,0.834922561525794,1.0,0,0.939433,0,0.6666666666666666,0.1041615,1.0,0,0,0,1,0
0,0.423076923076923,0.3055874200771216,0.49429590520589395,1,1,1.0,0.5779689672140971,1.0,0,0.5902829999999999,0,0.0,0.2599525,1.0,0,0,0,1,0
0,0.24828703846153855,0.3062798789338417,0.21504655029481468,1,1,0.488649,0.8121852176034208,0.0,0,0.6089785000000001,0,0.32604,0.2298795,1.0,0,0,0,1,0
1,0.038461538461538436,0.7419202036285606,0.04212034086117733,1,1,1.0,0.5779689672140971,3.0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,1
0,0.423076923076923,0.32124574109267723,0.534361160158998,1,1,1.0,0.5779689672140971,1.0,0,0.809099,0,0.0,0.1903475,1.0,0,0,0,1,0
1,0.5846517692307692,0.5819812313212078,0.5456797954825152,1,1,0.6588670000000001,0.5779689672140971,1.0,0,0.576368,0,0.0,0.5540725,0.0,1,0,0,0,0
0,0.23081853846153844,0.12935664104188405,0.1895159293030032,1,0,0.56195,0.017916061403827066,1.0,0,0.5,0,0.527476,0.6566815,0.0,0,0,0,1,0
